time/total_timesteps,time/time_elapsed,rollout/ep_len_mean,time/fps,rollout/ep_rew_mean,rollout/success_rate,time/episodes,rollout/exploration_rate,train/loss,train/n_updates,train/learning_rate
12789,44,4.03,284,-1.27109996,0.0,2990,0.9190030000000001,0.006519336253404617,3894,0.001
12824,45,4.14,284,-1.28375525,0.0,3000,0.9187813333333332,0.012186706997454166,3911,0.001
12880,45,4.47,283,-1.3118908000000005,0.0,3010,0.9184266666666666,0.008779863826930523,3939,0.001
12937,45,4.79,283,-1.34272988,0.0,3020,0.9180656666666668,0.007129722274839878,3968,0.001
12983,45,4.8,282,-1.3428785400000003,0.0,3030,0.9177743333333334,0.01596156880259514,3991,0.001
13047,46,4.76,281,-1.34069865,0.0,3040,0.917369,0.00682450644671917,4023,0.001
13089,46,4.76,280,-1.34352661,0.0,3050,0.9171029999999999,0.006725153420120478,4044,0.001
13115,46,4.65,279,-1.33558727,0.0,3060,0.9169383333333334,0.007770148105919361,4057,0.001
13165,47,4.58,279,-1.32625263,0.0,3070,0.9166216666666666,0.013166360557079315,4082,0.001
13203,47,4.58,278,-1.3234891500000001,0.0,3080,0.916381,0.00735878013074398,4101,0.001
13271,47,4.82,277,-1.3435127299999998,0.0,3090,0.9159503333333333,0.008249475620687008,4135,0.001
13297,48,4.73,276,-1.33356639,0.0,3100,0.9157856666666666,0.009719250723719597,4148,0.001
13331,48,4.51,276,-1.3154097999999999,0.0,3110,0.9155703333333333,0.014119302853941917,4165,0.001
13364,48,4.27,275,-1.28839032,0.0,3120,0.9153613333333335,0.0060949064791202545,4181,0.001
13399,48,4.16,275,-1.2792582499999998,0.0,3130,0.9151396666666668,0.007908682338893414,4199,0.001
13453,49,4.06,274,-1.2699709299999997,0.0,3140,0.9147976666666666,0.005485279019922018,4226,0.001
13487,49,3.98,273,-1.2645771199999998,0.0,3150,0.9145823333333334,0.009610800072550774,4243,0.001
13543,49,4.28,272,-1.2930535,0.0,3160,0.9142276666666667,0.007548621855676174,4271,0.001
13576,49,4.11,272,-1.2803667399999998,0.0,3170,0.9140186666666666,0.007373918779194355,4287,0.001
13645,50,4.42,271,-1.3061350799999998,0.0,3180,0.9135816666666667,0.006430590525269508,4322,0.001
13689,50,4.18,271,-1.2835909699999999,0.0,3190,0.9133030000000001,0.0092795230448246,4344,0.001
13726,50,4.29,271,-1.2695854200000003,0.01,3200,0.9130686666666668,0.011199181899428368,4362,0.001
13757,50,4.26,271,-1.2667421399999998,0.01,3210,0.9128723333333334,0.007343474309891462,4378,0.001
13792,50,4.28,271,-1.27033848,0.01,3220,0.9126506666666667,0.0074915289878845215,4395,0.001
13830,51,4.31,270,-1.27209277,0.01,3230,0.9124099999999999,0.010551467537879944,4414,0.001
13867,51,4.14,270,-1.2602839000000001,0.01,3240,0.9121756666666667,0.013691971078515053,4433,0.001
13883,51,3.96,270,-1.24235883,0.01,3250,0.9120743333333334,0.005773682147264481,4441,0.001
13902,51,3.59,270,-1.2074571899999997,0.01,3260,0.9119539999999999,0.005998172797262669,4450,0.001
13961,51,3.85,270,-1.23502918,0.01,3270,0.9115803333333333,0.008501455187797546,4480,0.001
14017,51,3.72,270,-1.20723675,0.02,3280,0.9112256666666667,0.010142097249627113,4508,0.001
14044,52,3.55,270,-1.1512235400000002,0.04,3290,0.9110546666666666,0.006693082395941019,4521,0.001
14091,52,3.65,269,-1.18253984,0.03,3300,0.910757,0.007628110237419605,4545,0.001
14135,52,3.78,269,-1.1977502,0.03,3310,0.9104783333333333,0.006788474973291159,4567,0.001
14171,52,3.79,269,-1.17843061,0.04,3320,0.9102503333333333,0.008537018671631813,4585,0.001
14217,52,3.87,269,-1.1799772400000001,0.04,3330,0.909959,0.009684440679848194,4608,0.001
14248,52,3.81,269,-1.17728732,0.04,3340,0.9097626666666666,0.006030406337231398,4623,0.001
14314,53,4.31,269,-1.2014178199999999,0.05,3350,0.9093446666666666,0.0068493131548166275,4656,0.001
14334,53,4.32,268,-1.2015129900000001,0.05,3360,0.9092179999999999,0.005274487659335136,4666,0.001
14362,53,4.01,268,-1.1711625799999998,0.05,3370,0.9090406666666667,0.008482933044433594,4680,0.001
14406,53,3.89,268,-1.15465667,0.05,3380,0.9087620000000001,0.008520861156284809,4702,0.001
14431,53,3.87,268,-1.1958872500000002,0.03,3390,0.9086036666666666,0.006314578466117382,4715,0.001
14459,53,3.68,268,-1.1813052600000002,0.03,3400,0.9084263333333333,0.009021585807204247,4729,0.001
14485,54,3.5,268,-1.1619329,0.03,3410,0.9082616666666666,0.006475268863141537,4742,0.001
14524,54,3.53,267,-1.1815875200000001,0.02,3420,0.9080146666666667,0.004770293831825256,4761,0.001
14562,54,3.45,267,-1.1788498500000002,0.02,3430,0.907774,0.005710282362997532,4780,0.001
14592,54,3.44,267,-1.1740942399999996,0.02,3440,0.907584,0.009513807483017445,4795,0.001
14646,54,3.32,267,-1.1878602799999998,0.01,3450,0.9072420000000001,0.009067676961421967,4822,0.001
14695,54,3.61,267,-1.21566698,0.01,3460,0.9069316666666666,0.005591863300651312,4847,0.001
14724,55,3.62,267,-1.2137079400000002,0.01,3470,0.906748,0.005271770525723696,4861,0.001
14770,55,3.64,267,-1.24153791,0.0,3480,0.9064566666666667,0.01238187775015831,4884,0.001
14796,55,3.65,266,-1.2474701700000004,0.0,3490,0.906292,0.011227361857891083,4897,0.001
14840,55,3.81,266,-1.23767789,0.01,3500,0.9060133333333333,0.0053356848657131195,4919,0.001
14897,55,4.12,266,-1.26287928,0.01,3510,0.9056523333333333,0.007362802512943745,4948,0.001
14929,56,4.05,266,-1.2395433599999999,0.02,3520,0.9054496666666666,0.005824044346809387,4964,0.001
14993,56,4.31,266,-1.26268194,0.02,3530,0.9050443333333333,0.006407440640032291,4996,0.001
15031,56,4.39,266,-1.2670364300000003,0.02,3540,0.9048036666666666,0.010489178821444511,5015,0.001
15093,56,4.47,265,-1.27534322,0.02,3550,0.9044110000000001,0.010241380892693996,5046,0.001
15123,56,4.28,265,-1.25656692,0.02,3560,0.904221,0.008450403809547424,5061,0.001
15162,57,4.38,265,-1.24312328,0.03,3570,0.9039739999999999,0.008184930309653282,5080,0.001
15180,57,4.1,265,-1.21620522,0.03,3580,0.9038600000000001,0.007664858363568783,5089,0.001
15233,57,4.37,265,-1.23550354,0.03,3590,0.9035243333333333,0.0068417927250266075,5116,0.001
15292,57,4.52,265,-1.2759705899999998,0.02,3600,0.9031506666666667,0.004917284473776817,5145,0.001
15337,57,4.4,265,-1.24586902,0.03,3610,0.9028656666666668,0.004189219791442156,5168,0.001
15376,58,4.47,263,-1.27240756,0.02,3620,0.9026186666666666,0.008289671503007412,5187,0.001
15436,58,4.43,263,-1.2707579199999999,0.02,3630,0.9022386666666666,0.007532224059104919,5217,0.001
15470,58,4.39,263,-1.2686226999999999,0.02,3640,0.9020233333333334,0.0063232840038836,5234,0.001
15515,59,4.22,262,-1.2488353799999998,0.02,3650,0.9017383333333334,0.006382047198712826,5257,0.001
15563,59,4.4,261,-1.26851864,0.02,3660,0.9014343333333333,0.004982465412467718,5281,0.001
15608,59,4.46,261,-1.30238507,0.01,3670,0.9011493333333334,0.007903662510216236,5303,0.001
15661,60,4.81,260,-1.3407269400000001,0.01,3680,0.9008136666666666,0.007222930435091257,5330,0.001
15733,60,5.0,259,-1.3556732799999998,0.01,3690,0.9003576666666667,0.006826350465416908,5366,0.001
15755,60,4.63,259,-1.29549518,0.02,3700,0.9002183333333333,0.003006374929100275,5377,0.001
15780,60,4.43,258,-1.2991285200000002,0.01,3710,0.9000600000000001,0.012049357406795025,5389,0.001
15847,61,4.71,258,-1.30272469,0.02,3720,0.8996356666666667,0.007814718410372734,5423,0.001
15930,61,4.94,257,-1.3206321399999998,0.02,3730,0.89911,0.005738364532589912,5464,0.001
15967,62,4.97,256,-1.3236695899999997,0.02,3740,0.8988756666666667,0.005020461976528168,5483,0.001
16006,62,4.91,256,-1.31627498,0.02,3750,0.8986286666666666,0.006366255227476358,5502,0.001
16030,62,4.67,256,-1.2933232799999999,0.02,3760,0.8984766666666667,0.004963683895766735,5514,0.001
16090,62,4.82,255,-1.3071947599999998,0.02,3770,0.8980966666666668,0.005009294021874666,5544,0.001
16113,63,4.52,255,-1.27188388,0.02,3780,0.8979509999999999,0.00911792553961277,5556,0.001
16164,63,4.31,254,-1.2350286000000001,0.03,3790,0.8976279999999999,0.004810824990272522,5581,0.001
16218,63,4.63,253,-1.24587731,0.04,3800,0.897286,0.0048071881756186485,5608,0.001
16246,64,4.66,253,-1.22624053,0.05,3810,0.8971086666666668,0.007030169945210218,5622,0.001
16297,64,4.5,253,-1.2358073200000002,0.04,3820,0.8967856666666668,0.006494838744401932,5648,0.001
16339,64,4.09,252,-1.1785753600000002,0.05,3830,0.8965196666666667,0.007191893644630909,5669,0.001
16382,64,4.15,252,-1.18435691,0.05,3840,0.8962473333333333,0.006141854450106621,5690,0.001
16427,64,4.21,252,-1.19042148,0.05,3850,0.8959623333333333,0.005294813774526119,5713,0.001
16471,65,4.41,252,-1.20712387,0.05,3860,0.8956836666666668,0.006436639931052923,5735,0.001
16515,65,4.25,252,-1.19046428,0.05,3870,0.8954049999999999,0.008569696918129921,5757,0.001
16583,65,4.7,252,-1.1959838500000002,0.07,3880,0.8949743333333334,0.005738417152315378,5791,0.001
16618,65,4.54,252,-1.2038754100000002,0.06,3890,0.8947526666666668,0.006373679265379906,5808,0.001
16657,65,4.39,252,-1.21263916,0.05,3900,0.8945056666666666,0.004216695204377174,5828,0.001
16717,66,4.71,252,-1.2713502500000002,0.04,3910,0.8941256666666666,0.010934016667306423,5858,0.001
16768,66,4.71,252,-1.22438743,0.06,3920,0.8938026666666666,0.006347400601953268,5883,0.001
16797,66,4.58,252,-1.21362587,0.06,3930,0.893619,0.008686257526278496,5898,0.001
16822,66,4.4,252,-1.19682538,0.06,3940,0.8934606666666667,0.004980552010238171,5910,0.001
16875,66,4.48,252,-1.2050783600000003,0.06,3950,0.893125,0.0038264149334281683,5937,0.001
16937,67,4.66,252,-1.22914407,0.06,3960,0.8927323333333332,0.008023492060601711,5968,0.001
17006,67,4.91,252,-1.2344464600000002,0.07,3970,0.8922953333333333,0.005576289724558592,6002,0.001
17053,67,4.7,251,-1.2477061699999998,0.05,3980,0.8919976666666667,0.006308126263320446,6026,0.001
17116,67,4.98,251,-1.2758537900000002,0.05,3990,0.8915986666666668,0.006511691026389599,6057,0.001
17152,68,4.95,251,-1.2673338799999998,0.05,4000,0.8913706666666668,0.005245654843747616,6075,0.001
17218,68,5.01,251,-1.2629951399999997,0.05,4010,0.8909526666666667,0.0037642819806933403,6108,0.001
17293,68,5.25,251,-1.32629459,0.03,4020,0.8904776666666666,0.004934707190841436,6146,0.001
17329,68,5.32,251,-1.3111361599999998,0.04,4030,0.8902496666666666,0.005306454841047525,6164,0.001
17352,69,5.3,251,-1.30845183,0.04,4040,0.890104,0.004925894550979137,6175,0.001
17398,69,5.23,251,-1.30370465,0.04,4050,0.8898126666666667,0.006073440425097942,6198,0.001
17463,69,5.26,251,-1.29405408,0.04,4060,0.889401,0.005511669907718897,6231,0.001
17513,69,5.07,251,-1.2712366800000001,0.04,4070,0.8890843333333334,0.009097468107938766,6256,0.001
17595,70,5.42,250,-1.30920123,0.04,4080,0.888565,0.004632136784493923,6297,0.001
17661,70,5.45,250,-1.31262113,0.04,4090,0.888147,0.005073853302747011,6330,0.001
17691,70,5.39,250,-1.3283128199999996,0.03,4100,0.8879570000000001,0.004523279145359993,6345,0.001
17760,70,5.42,250,-1.33903946,0.03,4110,0.88752,0.012110507115721703,6379,0.001
17806,71,5.13,250,-1.29343729,0.04,4120,0.8872286666666667,0.004416863899677992,6402,0.001
17858,71,5.29,250,-1.3284103000000003,0.03,4130,0.8868993333333335,0.005139447748661041,6428,0.001
17937,71,5.85,250,-1.3751129099999997,0.03,4140,0.8863989999999999,0.004936238285154104,6468,0.001
17976,71,5.78,250,-1.3662108699999995,0.03,4150,0.886152,0.00469152070581913,6487,0.001
18042,72,5.79,250,-1.36882756,0.03,4160,0.885734,0.00583717692643404,6520,0.001
18078,72,5.65,250,-1.37726345,0.02,4170,0.885506,0.0056073907762765884,6538,0.001
18125,72,5.3,250,-1.34419746,0.02,4180,0.8852083333333334,0.006999763660132885,6562,0.001
18164,72,5.03,250,-1.31213817,0.02,4190,0.8849613333333334,0.006115996278822422,6581,0.001
18208,72,5.17,250,-1.3304317799999998,0.02,4200,0.8846826666666666,0.005002522841095924,6603,0.001
18246,72,4.86,250,-1.29793027,0.02,4210,0.8844420000000001,0.004798341542482376,6622,0.001
18320,73,5.14,250,-1.3455166999999997,0.01,4220,0.8839733333333333,0.00504049938172102,6659,0.001
18358,73,5.0,250,-1.3293323,0.01,4230,0.8837326666666667,0.005282464437186718,6678,0.001
18407,73,4.7,249,-1.30470539,0.01,4240,0.8834223333333334,0.00450691394507885,6703,0.001
18454,73,4.78,249,-1.30966791,0.01,4250,0.8831246666666668,0.004456765949726105,6726,0.001
18511,74,4.69,249,-1.30780934,0.01,4260,0.8827636666666667,0.004362170118838549,6755,0.001
18589,74,5.11,249,-1.34728474,0.01,4270,0.8822696666666666,0.010097659192979336,6794,0.001
18625,74,5.0,249,-1.29645596,0.03,4280,0.8820416666666666,0.005141138099133968,6812,0.001
18651,74,4.87,248,-1.2864366900000002,0.03,4290,0.8818769999999999,0.004623200744390488,6825,0.001
18705,75,4.97,248,-1.27398699,0.04,4300,0.881535,0.013406148180365562,6852,0.001
18761,75,5.15,248,-1.28497299,0.04,4310,0.8811803333333333,0.004509447142481804,6880,0.001
18803,75,4.83,247,-1.25409493,0.04,4320,0.8809143333333332,0.00456741638481617,6901,0.001
18840,76,4.82,247,-1.27570944,0.03,4330,0.8806800000000001,0.004275357350707054,6919,0.001
18900,76,4.93,246,-1.2877327500000002,0.03,4340,0.8803000000000001,0.004504946526139975,6949,0.001
18944,76,4.9,246,-1.2866983099999998,0.03,4350,0.8800213333333333,0.0037293792702257633,6971,0.001
18988,77,4.77,246,-1.2700679000000001,0.03,4360,0.8797426666666667,0.0048293787986040115,6993,0.001
19036,77,4.47,245,-1.23873254,0.03,4370,0.8794386666666666,0.004871681332588196,7017,0.001
19080,77,4.55,245,-1.2853994,0.01,4380,0.87916,0.0074857487343251705,7039,0.001
19134,78,4.83,245,-1.2886842099999998,0.02,4390,0.8788180000000001,0.0042195674031972885,7066,0.001
19175,78,4.7,244,-1.27245497,0.02,4400,0.8785583333333334,0.0045492690987885,7087,0.001
19219,78,4.58,244,-1.26454893,0.02,4410,0.8782796666666666,0.007192552089691162,7109,0.001
19275,78,4.72,244,-1.27905312,0.02,4420,0.877925,0.004678037017583847,7137,0.001
19297,79,4.57,244,-1.26672866,0.02,4430,0.8777856666666668,0.0035450654104351997,7148,0.001
19361,79,4.61,244,-1.2715572499999999,0.02,4440,0.8773803333333333,0.0041121141985058784,7180,0.001
19412,79,4.68,244,-1.2795095099999998,0.02,4450,0.8770573333333334,0.005316161550581455,7205,0.001
19454,79,4.66,243,-1.2785985299999998,0.02,4460,0.8767913333333333,0.0040335888043046,7226,0.001
19503,79,4.67,243,-1.27836123,0.02,4470,0.876481,0.0045049674808979034,7251,0.001
19573,80,4.93,243,-1.2999028799999999,0.02,4480,0.8760376666666667,0.004264672286808491,7286,0.001
19632,80,4.98,243,-1.32644128,0.01,4490,0.8756640000000001,0.004253718536347151,7315,0.001
19672,80,4.97,243,-1.3434883699999998,0.0,4500,0.8754106666666666,0.002918651793152094,7335,0.001
19703,80,4.84,243,-1.33400965,0.0,4510,0.8752143333333334,0.0028438938315957785,7351,0.001
19766,81,4.91,243,-1.3394652599999999,0.0,4520,0.8748153333333334,0.004201523959636688,7382,0.001
19798,81,5.01,243,-1.34978534,0.0,4530,0.8746126666666667,0.003434175858274102,7398,0.001
19855,81,4.94,243,-1.33842742,0.0,4540,0.8742516666666666,0.003973455633968115,7427,0.001
19882,81,4.7,243,-1.3184541200000004,0.0,4550,0.8740806666666667,0.0030423738062381744,7440,0.001
19926,81,4.72,243,-1.3209802900000003,0.0,4560,0.873802,0.004682664759457111,7462,0.001
19972,82,4.69,243,-1.32366906,0.0,4570,0.8735106666666665,0.002615015022456646,7485,0.001
20009,82,4.36,243,-1.2964103699999998,0.0,4580,0.8732763333333334,0.0050515066832304,7504,0.001
20057,82,4.25,243,-1.2865139200000002,0.0,4590,0.8729723333333334,0.004446132108569145,7528,0.001
20137,82,4.65,243,-1.3299895400000004,0.0,4600,0.8724656666666667,0.0050622932612895966,7568,0.001
20187,83,4.84,243,-1.3427229999999997,0.0,4610,0.8721490000000001,0.0030365048442035913,7593,0.001
20220,83,4.54,243,-1.3158740099999997,0.0,4620,0.8719399999999999,0.005428949370980263,7609,0.001
20250,83,4.52,243,-1.3128454799999998,0.0,4630,0.87175,0.004499541595578194,7624,0.001
20277,83,4.22,243,-1.2920282900000002,0.0,4640,0.8715789999999999,0.005141338333487511,7638,0.001
20323,83,4.41,243,-1.2864175199999999,0.01,4650,0.8712876666666666,0.0027344380505383015,7661,0.001
20373,83,4.47,242,-1.27457041,0.02,4660,0.8709709999999999,0.0063422610983252525,7686,0.001
20410,84,4.38,242,-1.2623009200000002,0.02,4670,0.8707366666666666,0.005388559307903051,7704,0.001
20484,84,4.75,242,-1.26972051,0.03,4680,0.870268,0.005026776809245348,7741,0.001
20525,84,4.68,242,-1.2650455,0.03,4690,0.8700083333333333,0.0034246318973600864,7762,0.001
20583,84,4.46,242,-1.24144924,0.03,4700,0.8696409999999999,0.0038744949270039797,7791,0.001
20690,85,5.03,242,-1.27734625,0.04,4710,0.8689633333333334,0.003991636447608471,7844,0.001
20737,85,5.17,242,-1.29154014,0.04,4720,0.8686656666666667,0.006127558648586273,7868,0.001
20798,85,5.48,242,-1.2930454,0.05,4730,0.8682793333333334,0.004973311442881823,7898,0.001
20839,85,5.62,242,-1.30601776,0.05,4740,0.8680196666666666,0.003919444978237152,7919,0.001
20889,86,5.66,242,-1.3341939700000003,0.04,4750,0.8677030000000001,0.0033276230096817017,7944,0.001
20949,86,5.76,242,-1.3620655600000005,0.03,4760,0.8673229999999998,0.0033218003809452057,7974,0.001
21003,86,5.93,242,-1.38144454,0.03,4770,0.866981,0.0070095243863761425,8001,0.001
21061,86,5.77,242,-1.39925714,0.02,4780,0.8666136666666666,0.0053648194298148155,8030,0.001
21101,87,5.76,242,-1.4003002099999997,0.02,4790,0.8663603333333333,0.0027477028779685497,8050,0.001
21140,87,5.57,242,-1.37977544,0.02,4800,0.8661133333333333,0.0034168590791523457,8069,0.001
21184,87,4.94,242,-1.3398882399999998,0.01,4810,0.8658346666666668,0.0037893287371844053,8091,0.001
21221,87,4.84,242,-1.32526862,0.01,4820,0.8656003333333333,0.0037279147654771805,8110,0.001
21254,87,4.56,242,-1.32321948,0.0,4830,0.8653913333333332,0.007647371850907803,8126,0.001
21327,88,4.88,242,-1.3474507900000001,0.0,4840,0.8649290000000001,0.0053955307230353355,8163,0.001
21372,88,4.83,242,-1.3390403100000001,0.0,4850,0.8646440000000001,0.0030151400715112686,8185,0.001
21401,88,4.52,242,-1.3120893699999998,0.0,4860,0.8644603333333333,0.007246719673275948,8200,0.001
21513,88,5.1,242,-1.3245034400000002,0.02,4870,0.8637510000000002,0.0030517601408064365,8256,0.001
21544,89,4.83,241,-1.29217322,0.02,4880,0.8635546666666668,0.004731044638901949,8271,0.001
21572,89,4.71,241,-1.27887584,0.02,4890,0.8633773333333333,0.0040446738712489605,8285,0.001
21607,89,4.67,241,-1.27843368,0.02,4900,0.8631556666666667,0.006248072721064091,8303,0.001
21648,89,4.64,240,-1.2764337200000002,0.02,4910,0.862896,0.005993588361889124,8323,0.001
21692,90,4.71,240,-1.28781608,0.02,4920,0.8626173333333333,0.002748960629105568,8345,0.001
21728,90,4.74,240,-1.2962169600000002,0.02,4930,0.8623893333333335,0.003472261130809784,8363,0.001
21775,90,4.48,240,-1.27840303,0.02,4940,0.8620916666666667,0.005409033503383398,8387,0.001
21853,91,4.81,239,-1.3083512499999999,0.02,4950,0.8615976666666666,0.005141165107488632,8426,0.001
21903,91,5.02,239,-1.3277451400000004,0.02,4960,0.861281,0.004115318413823843,8451,0.001
21926,91,4.13,239,-1.2627665999999997,0.01,4970,0.8611353333333334,0.003181854262948036,8462,0.001
21960,91,4.16,238,-1.24473739,0.02,4980,0.8609199999999999,0.004841892514377832,8479,0.001
22009,92,4.37,238,-1.2669750300000002,0.02,4990,0.8606096666666667,0.0031744204461574554,8504,0.001
22064,92,4.57,238,-1.2887587999999999,0.02,5000,0.8602613333333333,0.003348462749272585,8531,0.001
22117,93,4.69,237,-1.30216409,0.02,5010,0.8599256666666666,0.002828821074217558,8558,0.001
22155,93,4.63,237,-1.30141086,0.02,5020,0.859685,0.007622888311743736,8577,0.001
22194,93,4.66,237,-1.2998758000000001,0.02,5030,0.8594379999999999,0.004056145902723074,8596,0.001
22273,93,4.98,237,-1.30581456,0.03,5040,0.8589376666666667,0.0029543982818722725,8636,0.001
22341,94,4.88,237,-1.29662949,0.03,5050,0.8585069999999999,0.003486053552478552,8670,0.001
22378,94,4.75,237,-1.26038216,0.04,5060,0.8582726666666668,0.003114494262263179,8688,0.001
22432,94,5.06,237,-1.3107356099999998,0.03,5070,0.8579306666666666,0.0026611783541738987,8715,0.001
22466,94,5.06,237,-1.3361832999999999,0.02,5080,0.8577153333333334,0.00267811375670135,8732,0.001
22503,94,4.94,237,-1.3031404100000001,0.03,5090,0.8574809999999999,0.0044368598610162735,8751,0.001
22532,94,4.68,237,-1.25802967,0.04,5100,0.8572973333333334,0.005153747275471687,8765,0.001
22555,95,4.38,237,-1.20794643,0.05,5110,0.8571516666666665,0.0037862788885831833,8777,0.001
22588,95,4.33,237,-1.19549469,0.05,5120,0.8569426666666666,0.00436651986092329,8793,0.001
22644,95,4.5,237,-1.21545961,0.05,5130,0.856588,0.003076669294387102,8821,0.001
22688,95,4.15,237,-1.20955594,0.04,5140,0.8563093333333334,0.0028936529997736216,8843,0.001
22716,95,3.75,237,-1.15263732,0.05,5150,0.856132,0.004628640599548817,8857,0.001
22813,96,4.35,237,-1.23061552,0.04,5160,0.8555176666666666,0.002725983504205942,8906,0.001
22862,96,4.3,237,-1.20504605,0.05,5170,0.8552073333333334,0.0024437406100332737,8930,0.001
22912,96,4.46,237,-1.2153969399999998,0.05,5180,0.8548906666666667,0.00318701914511621,8955,0.001
22968,96,4.65,237,-1.25331754,0.04,5190,0.8545360000000001,0.0036797160282731056,8983,0.001
23018,97,4.86,237,-1.26973141,0.04,5200,0.8542193333333334,0.00537064578384161,9008,0.001
23049,97,4.94,237,-1.29863497,0.03,5210,0.8540230000000001,0.0024978681467473507,9024,0.001
23093,97,5.05,236,-1.3138744199999999,0.03,5220,0.8537443333333333,0.002944592386484146,9046,0.001
23131,97,4.87,236,-1.29418713,0.03,5230,0.8535036666666668,0.005835340358316898,9065,0.001
23189,97,5.01,236,-1.2949648499999997,0.03,5240,0.8531363333333333,0.0031324869487434626,9094,0.001
23239,98,5.23,236,-1.3384695199999999,0.02,5250,0.8528196666666666,0.004530853591859341,9119,0.001
