method,split,policy_seed,scenarios,repetitions_per_scenario,route_measurements,route_mean_ms,route_median_ms,route_sample_std_ms,route_min_ms,route_max_ms,decision_measurements,decision_mean_ms,decision_median_ms,decision_sample_std_ms,decision_min_ms,decision_max_ms
rl_dqn,scale_100,all_seeds,10,10,500,930.815684075922,4.183327501777967,1658.6092241188367,0.6817699995735893,4433.27767907067,500,0.5144064634069613,0.43803424963092163,0.1789128175297586,0.3409385286046017,1.775048001036339
rl_dqn,scale_15,11,10,10,100,86.0814068189029,76.86457149065973,15.91637544401336,73.87449700399884,129.42516100520152,100,0.3825840303062351,0.34162031773626544,0.07073944641783715,0.3283310977955504,0.5752229378008956
rl_dqn,scale_15,22,10,10,100,3.4077824201085605,3.7696964982387726,1.1396768283711467,1.7526610008644639,6.994565999775659,100,0.36595793446770375,0.3588165832297818,0.03417432760158207,0.33861490903125907,0.582880499981305
rl_dqn,scale_15,33,10,10,100,85.86725398081398,76.60838250103552,15.761173629681828,73.9226340156165,128.72694097495696,100,0.38163223991472883,0.3404817000046023,0.07004966057636368,0.32854504006940666,0.5721197376664754
rl_dqn,scale_15,44,10,10,100,86.51675015209548,77.32507249875198,16.064925792260212,73.56019600047148,129.42541399206675,100,0.3845188895648688,0.34366698888334213,0.07139967018782316,0.3269342044465399,0.5752240621869633
rl_dqn,scale_15,55,10,10,100,4.981254870217526,5.038344002059603,1.5253039879584456,2.461079000568134,10.296758999174926,100,0.5430860587066753,0.5129182501756684,0.08463005105138172,0.468705272644663,0.9868557780363416
rl_dqn,scale_15,all_seeds,10,10,500,53.37088964842769,75.2533074855819,42.038075269056996,1.7526610008644639,129.42541399206675,500,0.41155583059204237,0.3619213453269119,0.09491144313946046,0.3269342044465399,0.9868557780363416
rl_dqn,scale_30,11,10,10,100,299.0273275720756,310.5567865222838,172.61875197201505,1.3852369993401226,844.6094790142524,100,0.46732100757749917,0.38032368179714965,0.2548248283843729,0.3313060166146897,2.4245070007964387
rl_dqn,scale_30,22,10,10,100,78.01000514882617,8.921444001316559,144.74009586041305,3.4417570004734444,483.59429999254644,100,0.3885679103573713,0.3696179949747602,0.049621646234211225,0.3407254633566481,0.5784438148516023
rl_dqn,scale_30,33,10,10,100,343.57445677915166,313.47991600796377,58.44961405341682,296.8482449559815,488.307749017622,100,0.38174939642127964,0.34831101778662643,0.06494401561490758,0.3298313832844239,0.5425641655751355
rl_dqn,scale_30,44,10,10,100,348.79083399317096,315.4959794937895,62.28051621740804,299.06434798067494,488.3091779993265,100,0.3875453711035233,0.3505510883264328,0.06920057357489783,0.3322937199785277,0.5425657533325849
rl_dqn,scale_30,55,10,10,100,38.293075220481114,9.082673998818791,91.62065975864368,3.708108995851944,323.4661759761366,100,0.40383153542950506,0.362325292346693,0.08270797510541643,0.33627114888076903,0.6439012382283441
rl_dqn,scale_30,all_seeds,10,10,500,221.5391397427411,306.2113055129885,177.40158213377563,1.3852369993401226,844.6094790142524,500,0.4058030441778357,0.3591982534811089,0.13235187295067885,0.3298313832844239,2.4245070007964387
rl_dqn,scale_50,11,10,10,100,587.5935922224562,854.9988625018159,491.27009883515314,4.462006994799594,1438.9007069530635,100,0.4281406874027529,0.38360742783107993,0.09232129197790173,0.33793453318357936,0.8259136361216819
rl_dqn,scale_50,22,10,10,100,581.1128059489783,866.0073244782325,484.8366377152602,1.1452439994172892,1257.8356109752349,100,0.4504350247864214,0.4134506545979093,0.1353541382374969,0.3418004247971112,0.9278895004172227
rl_dqn,scale_50,33,10,10,100,766.9174385223414,861.0907229931399,408.01332764163016,1.0993270007020328,1378.6907839821652,100,0.4342705565898941,0.34895639859823857,0.1294612984134982,0.3387215295850183,0.8543684998585377
rl_dqn,scale_50,44,10,10,100,848.8865398444432,868.852948003223,500.89023668480456,6.585463999726926,2227.096067948878,100,0.4270746233192693,0.35812130646527585,0.11387998529299795,0.3371217015934235,0.8908384271795512
rl_dqn,scale_50,55,10,10,100,391.65750264737653,22.724842500792874,476.38916985699353,6.149068001832347,1276.0437209344673,100,0.3916381884424227,0.3647881176220835,0.061259496033901836,0.335246902819199,0.5420999167048043
rl_dqn,scale_50,all_seeds,10,10,500,635.2335758371191,860.4781230305889,497.89825297781186,1.0993270007020328,2227.096067948878,500,0.4263118161081521,0.3693420000633088,0.111083000387576,0.335246902819199,0.9278895004172227
rl_dqn,seen_layout_unseen_pairs,11,30,10,300,86.47126133548834,77.5251030063373,16.40417232654455,73.0785820105666,134.19670200164546,300,0.3843167170466148,0.3445560133614991,0.07290743256242023,0.3247936978247405,0.5964297866739798
rl_dqn,seen_layout_unseen_pairs,22,30,10,300,4.025950753317981,4.053024496897706,1.1301695773300202,2.050962000794243,8.984743997643818,300,0.5089071090071217,0.5096890553330822,0.10475397586768354,0.3353794998020021,1.4974573329406364
rl_dqn,seen_layout_unseen_pairs,33,30,10,300,86.81206949352902,78.10806699581008,15.95567826464098,73.52044000072055,136.1642370102345,300,0.3858314199712401,0.34714696442582255,0.07091412562062657,0.32675751111431356,0.6051743867121533
rl_dqn,seen_layout_unseen_pairs,44,30,10,300,83.96318952686367,77.45628851171205,22.23786307060594,2.720659000260639,149.9999179977749,300,0.38485591260260765,0.3450026872178569,0.07303381309547134,0.32966343555825817,0.6666663022123329
rl_dqn,seen_layout_unseen_pairs,55,30,10,300,3.740271700038041,3.3236770004805294,1.4809652581326096,1.4298850001068786,9.854603000349016,300,0.45569810630562557,0.38270268714768463,0.1240997499232966,0.34252075033691654,1.407800428621288
rl_dqn,seen_layout_unseen_pairs,all_seeds,30,10,1500,53.00254856184741,75.32274650384352,42.59482261655683,1.4298850001068786,149.9999179977749,1500,0.423921852986642,0.3680925310092991,0.10461980452434208,0.3247936978247405,1.4974573329406364
rl_dqn,sensor_noise_p05,11,10,10,100,26.55250371008151,12.839182496463764,28.174917607746508,1.8237010026496137,86.58029099933628,100,0.36397537363611093,0.3532136794015892,0.029570752921243594,0.33426486870574984,0.5128369188782558
rl_dqn,sensor_noise_p05,22,10,10,100,5.212891120263521,5.263436002678645,1.6002445702331685,2.181965001000208,12.94510200204968,100,0.5662370192853531,0.5408898122141181,0.07847670155753701,0.48714669243893766,0.9957770770807446
rl_dqn,sensor_noise_p05,33,10,10,100,79.4314925886647,77.59118199919612,27.457189431559478,8.670144001371227,128.70662300156255,100,0.3877039109746276,0.34550342224974884,0.07365580546323859,0.33346707697581646,0.6536544999387564
rl_dqn,sensor_noise_p05,44,10,10,100,20.576893289307918,13.025406002270756,24.42524363056777,1.9466139983705943,89.89355800440535,100,0.370382864332128,0.3574401094838739,0.0293333585222259,0.33929962321726387,0.5270656740875616
rl_dqn,sensor_noise_p05,55,10,10,100,5.06472631046563,5.307916501806176,1.4872039466807045,2.214215999629232,7.701700002144207,100,0.5454480267210572,0.5343132500001957,0.07410282009840828,0.34977862492269196,0.8352312499937398
rl_dqn,sensor_noise_p05,all_seeds,10,10,500,27.367701403756655,7.115038001757057,34.30756130705612,1.8237010026496137,128.70662300156255,500,0.44674943898985536,0.39933403730073125,0.10856159374874441,0.33346707697581646,0.9957770770807446
rl_dqn,sensor_noise_p10,11,10,10,100,11.695288330411131,7.676866498513846,9.501381102600462,1.820601000872557,31.717189003757085,100,0.35633772296731214,0.34744842469717063,0.030228661128691936,0.33436129551360366,0.5434102352356764
rl_dqn,sensor_noise_p10,22,10,10,100,4.3782659997850715,4.428245000781317,1.5041353228564236,1.773228999809362,9.789144998649135,100,0.5174377725914536,0.5404510500435815,0.1436884376504208,0.3485223568142309,1.0755673341312406
rl_dqn,sensor_noise_p10,33,10,10,100,69.6078055995713,76.63066650002293,33.39797773328156,5.939331000263337,139.1794879873487,100,0.3746067121947074,0.3468483408429771,0.06341778062055775,0.3314690978166052,0.6185755021659942
rl_dqn,sensor_noise_p10,44,10,10,100,4.312127389748639,3.900806000274315,3.8800845027030095,0.714420000804239,16.422365011749207,100,0.38159119049830487,0.3669539496968355,0.049919436714519996,0.3375017857338424,0.6747630002791993
rl_dqn,sensor_noise_p10,55,10,10,100,4.993370779666293,4.431696500432736,1.8988647887680916,2.5131699985649902,10.078794997752993,100,0.5799462943326252,0.5489002498507034,0.13509961553782834,0.3672344285275488,1.4289912003732752
rl_dqn,sensor_noise_p10,all_seeds,10,10,500,18.997371619836485,5.279035000057775,29.87811317263625,0.714420000804239,139.1794879873487,500,0.44198393851688067,0.3745319927083284,0.13136533960381183,0.3314690978166052,1.4289912003732752
rl_dqn,stochastic_obstacles_p05,11,10,10,100,98.4977743408308,91.38722100033192,19.283669224996217,77.31470799808449,180.6206939763797,100,0.437767885959248,0.40616542666814187,0.08570519655553874,0.34362092443593106,0.8027586398950208
rl_dqn,stochastic_obstacles_p05,22,10,10,100,2.7575814097690454,2.785209498142649,1.0025014627395954,1.6700960022717481,6.659673001195188,100,0.3713988574064738,0.3572121876231904,0.045253366337154745,0.33401920045434963,0.6054248182904716
rl_dqn,stochastic_obstacles_p05,33,10,10,100,92.8360755495487,85.82451249276346,16.049517074243962,76.40328401430452,138.54352300040773,100,0.4126047802202164,0.38144227774561534,0.07133118699663983,0.33957015117468675,0.6157489911129232
rl_dqn,stochastic_obstacles_p05,44,10,10,100,97.77855949023433,91.79609199418337,16.29790315492708,76.57056601055956,141.83038399278303,100,0.4345713755121526,0.40798263108525945,0.07243512513300926,0.34031362671359805,0.6303572621901468
rl_dqn,stochastic_obstacles_p05,55,10,10,100,2.853796539839095,2.949439998701564,0.8124861458343897,1.718512998195365,4.972536004061112,100,0.3911830493357682,0.379493100081163,0.04522968711749391,0.34059112499562616,0.6628158328870389
rl_dqn,stochastic_obstacles_p05,all_seeds,10,10,500,58.94475746604439,81.42033250260283,47.82250031427817,1.6700960022717481,180.6206939763797,500,0.4095051896867718,0.38722187480288994,0.07047038208668027,0.33401920045434963,0.8027586398950208
rl_dqn,stochastic_obstacles_p20,11,10,10,100,121.18427674951818,118.00492950715125,21.74299734890731,81.49222301472037,169.3111270069494,100,0.5385967855534141,0.5244663533651166,0.09663554377292138,0.3621876578432016,0.7524938978086639
rl_dqn,stochastic_obstacles_p20,22,10,10,100,4.0636687102596625,3.2812355002533877,2.275470739225788,1.4529519976349548,10.679414999685832,100,0.45408674735040444,0.42562891665952385,0.08537684634859112,0.3632379994087387,0.8769481428316794
rl_dqn,stochastic_obstacles_p20,33,10,10,100,106.78223373990477,110.62764499638433,24.02845417416038,77.10474999839789,165.65749799337937,100,0.47458770551068785,0.4916784222061526,0.10679312966293503,0.3426877777706573,0.7362555466372416
rl_dqn,stochastic_obstacles_p20,44,10,10,100,120.92399812983786,115.34396099159494,22.172230625306693,76.50300898967544,178.0650759992568,100,0.5374399916881683,0.5126398266293108,0.0985432472235853,0.3400133732874464,0.7914003377744747
rl_dqn,stochastic_obstacles_p20,55,10,10,100,3.241035140144959,2.9295825006556697,1.4501635964560022,1.4095549977355404,7.444130002113525,100,0.401311361684665,0.376875541633126,0.05765219992462751,0.3381738336732572,0.6267821663641371
rl_dqn,stochastic_obstacles_p20,all_seeds,10,10,500,71.23904249393308,87.77337249466655,58.1894881622425,1.4095549977355404,178.0650759992568,500,0.4812045183574679,0.475955559657746,0.1042913465102075,0.3381738336732572,0.8769481428316794
rl_dqn,unseen_layout_same_density,11,30,10,300,84.09689556132435,77.51760398605256,22.281699958764726,0.45920699994894676,133.21596899913857,300,0.3905730365070297,0.3458024933732102,0.07434601904560363,0.32391916882867616,0.5920709733295048
rl_dqn,unseen_layout_same_density,22,30,10,300,8.45776088014342,3.3965089978664764,20.133196071546667,1.6940639998210827,121.18081702101335,300,0.3687833539333063,0.3612720583229626,0.03669363545564124,0.3300025688804453,0.7012761664858166
rl_dqn,unseen_layout_same_density,33,30,10,300,86.42066408662383,77.14786501765047,16.179523059617345,73.18513902100676,136.53879699268145,300,0.3840918403849948,0.34287940007844653,0.07190899137607708,0.32526728453780784,0.6068390977452509
rl_dqn,unseen_layout_same_density,44,30,10,300,86.78247428001971,77.38253349180013,15.619155273514968,73.58412196845165,128.6217540182406,300,0.3856998856889765,0.3439223710746673,0.06941846788228874,0.32704054208200734,0.5716522400810694
rl_dqn,unseen_layout_same_density,55,30,10,300,8.16996092335709,3.467439499218017,18.750503469796108,1.7155530003947206,88.5631579967594,300,0.36740411206971524,0.36026416224062396,0.03655908465024026,0.32535913787594634,0.665375374865107
rl_dqn,unseen_layout_same_density,all_seeds,30,10,1500,54.78555114629368,75.63428198318434,42.33736629811966,0.45920699994894676,136.53879699268145,1500,0.3793104457168045,0.35473540010571014,0.060983586973025236,0.32391916882867616,0.7012761664858166
rl_dqn,wind_energy_penalty_0_25,11,10,10,100,89.35759375983253,77.93111050614243,19.928338822669666,74.4265209959849,177.07896201136464,100,0.39714486115481124,0.34636049113841083,0.08857039476742075,0.3307845377599329,0.7870176089393984
rl_dqn,wind_energy_penalty_0_25,22,10,10,100,3.2386009601759724,3.419612002289796,1.1457493091482667,1.406706998750451,6.51603400001477,100,0.37506711432150264,0.36648423701990396,0.03541882624406554,0.340533307770294,0.59236672727407
rl_dqn,wind_energy_penalty_0_25,33,10,10,100,86.55189290913768,78.3845519845272,15.642883102730993,73.98967799235834,131.62986102724972,100,0.3846750795961675,0.3483757865978987,0.06952392490102663,0.3288430132993704,0.5850216045655543
rl_dqn,wind_energy_penalty_0_25,44,10,10,100,86.75131218073147,78.17801950932335,15.841709683154495,74.29263399899355,131.2958349899418,100,0.38556138746991764,0.34745786448588156,0.07040759859179775,0.3301894844399713,0.5835370443997413
rl_dqn,wind_energy_penalty_0_25,55,10,10,100,3.145262680009182,3.287289498075552,1.0849760124493035,1.445305002562236,5.778078999355785,100,0.36682520604060725,0.36024293857246026,0.03561982956997423,0.33667009103572293,0.5778078999355785
rl_dqn,wind_energy_penalty_0_25,all_seeds,10,10,500,53.808932497977366,75.90200648246537,43.475075906053064,1.406706998750451,177.07896201136464,500,0.3818547297166012,0.3550592725580579,0.06407135091228865,0.3288430132993704,0.7870176089393984
rl_dqn,wind_energy_penalty_1_0,11,10,10,100,85.80762346098709,76.98324350712937,15.479425268300155,74.08418799604988,127.2907519924047,100,0.38136721538216484,0.342147748920575,0.06879744563688957,0.3292630577602217,0.5657366755217986
rl_dqn,wind_energy_penalty_1_0,22,10,10,100,2.8429511497051863,2.706107499761856,0.5930075670412915,2.0997250012442237,4.13342100000591,100,0.3810337250094548,0.3702361801111288,0.037092990193924764,0.34778285797593916,0.5736741665411197
rl_dqn,wind_energy_penalty_1_0,33,10,10,100,87.58836713101118,78.24816649281274,16.389357249678735,74.08226400366402,144.99793597133248,100,0.38928163169338303,0.3477696288569455,0.07284158777634994,0.3292545066829512,0.6444352709836999
rl_dqn,wind_energy_penalty_1_0,44,10,10,100,86.39172742081428,76.91732850526023,17.086360702122175,73.59384600204066,133.53735199598304,100,0.3839632329813968,0.3418547933567121,0.07593938089832077,0.32708376000906964,0.5934993422043691
rl_dqn,wind_energy_penalty_1_0,55,10,10,100,2.67525432012917,2.440543001284823,0.6042217545727081,2.0014999972772785,4.203078000500682,100,0.35746103817196095,0.3488563930183036,0.035289526008425415,0.3305958889541216,0.5619911665538287
rl_dqn,wind_energy_penalty_1_0,all_seeds,10,10,500,53.06118469652938,75.20132000809099,43.00549640501168,2.0014999972772785,144.99793597133248,500,0.3786213686476721,0.35241383329776,0.061455363446838635,0.32708376000906964,0.6444352709836999
rl_dynamic_from_scratch,changed_toggle_periods,11,30,10,300,40.096386785965784,5.4574129899265245,42.804369415782794,1.3140919982106425,125.472981006169,300,0.39969994347663074,0.36112684219713426,0.07506337678273071,0.3285229995526606,0.6613804442976188
rl_dynamic_from_scratch,changed_toggle_periods,22,30,10,300,3.34386546343012,3.1772504971741,1.2915112590880868,1.337825000518933,7.166808001784375,300,0.41332194402669614,0.36304940894970295,0.09998018655053277,0.33445625012973323,0.8651095714802588
rl_dynamic_from_scratch,changed_toggle_periods,33,30,10,300,3.6187018067357712,3.3935089923033956,1.2608462035079226,1.394103001075564,10.089509993122192,300,0.45505660064449716,0.4701013331214199,0.10657442524453002,0.3339372497066506,1.1210566659024659
rl_dynamic_from_scratch,changed_toggle_periods,44,30,10,300,3.3015214797463464,3.1520435004495084,1.3737625621045744,1.3707179969060235,11.415794997446937,300,0.4077459150414734,0.36102925361543414,0.11318010154202786,0.33470833356356405,1.268421666382993
rl_dynamic_from_scratch,changed_toggle_periods,55,30,10,300,3.6646745634789113,3.3087190040532732,1.487265889058793,1.3318840028659906,8.755667000514222,300,0.4504268174090302,0.46841506241435127,0.10229141443342202,0.33096824927270063,0.9728518889460247
rl_dynamic_from_scratch,changed_toggle_periods,all_seeds,30,10,1500,10.805030019871387,3.4195954976894427,24.1162222735554,1.3140919982106425,125.472981006169,1500,0.4252502441196655,0.37167033188815335,0.1027164415463338,0.3285229995526606,1.268421666382993
rl_dynamic_from_scratch,denser_unseen_layout,11,30,10,300,35.08368430282038,5.183073501029867,39.686954252408725,1.280357002542587,132.6338269864209,300,0.3668040653460934,0.33436389336808736,0.06999601330926945,0.31689471117311363,0.7692404274816259
rl_dynamic_from_scratch,denser_unseen_layout,22,30,10,300,25.292526590201305,4.135952996875858,37.18778151262036,1.347036006336566,120.40161000186345,300,0.38397908882622167,0.345728738033185,0.07936210956664214,0.32518057775127496,1.1187309992237715
rl_dynamic_from_scratch,denser_unseen_layout,33,30,10,300,22.83271818355085,4.051145004268619,36.53523411321801,1.3119409995852038,124.45587098409305,300,0.3664256438786543,0.3365247249348613,0.06085372997888403,0.32066941775459173,0.5614316010905895
rl_dynamic_from_scratch,denser_unseen_layout,44,30,10,300,22.901759600536025,4.380971999125904,35.74426199892008,1.3771190024272073,126.11399196975981,300,0.3995692482875422,0.3510438828016049,0.08103484358401453,0.32900479570445085,0.6779199162944375
rl_dynamic_from_scratch,denser_unseen_layout,55,30,10,300,22.596931759302,4.221047996907146,35.4195449254503,1.302856002439512,127.73836200722144,300,0.39949289337178157,0.3445521152767616,0.09619217780410136,0.3209692004020326,0.8502123334134618
rl_dynamic_from_scratch,denser_unseen_layout,all_seeds,30,10,1500,25.741524087282112,4.341668498454965,37.204194511413306,1.280357002542587,132.6338269864209,1500,0.3832541879420586,0.3435535715638368,0.07965362459704392,0.31689471117311363,1.1187309992237715
rl_dynamic_from_scratch,moving_obstacles_period_2,11,10,10,100,38.15953582288785,7.5622335007210495,41.34725885359724,2.4877369978639763,118.53982102911687,100,0.4470465228953433,0.39727393613881734,0.11752494363925525,0.3340396400987326,0.9255018005205784
rl_dynamic_from_scratch,moving_obstacles_period_2,22,10,10,100,3.8246030404479825,4.30477699774201,1.176925923525071,1.4041429967619479,5.692473001545295,100,0.383543492637755,0.37584312485705595,0.031394051805216906,0.3430356002354529,0.5003450994990999
rl_dynamic_from_scratch,moving_obstacles_period_2,33,10,10,100,5.482529910041194,5.62024800456129,2.457873134390847,1.4359269989654422,12.656438004341908,100,0.5224167773350274,0.47646395842093625,0.14928266586458275,0.34975439848494716,1.0547031670284923
